Date,ItemID,Quantity
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,BR930856,150
2021-06-24,BR930856,150
2021-06-24,510083,144
2021-06-24,510083,96
2021-06-24,510083,96
2021-06-24,510085,26
2021-06-24,510085,26
2021-06-24,511021,610
2021-06-24,511021,610
2021-06-24,512293,21
2021-06-24,512293,21
2021-06-24,513084,10
2021-06-24,513084,10
2021-06-24,513282,13
2021-06-24,513282,13
2021-06-24,HA590125,97
2021-06-24,HA590125,97
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,510007,992
2021-06-24,510007,992
2021-06-24,510030,1200
2021-06-24,510030,1200
2021-06-24,510066,50
2021-06-24,510066,50
2021-06-24,510072,1230
2021-06-24,510072,1230
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,513294,141
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,518516,157
2021-06-24,518516,157
2021-06-24,510095,492
2021-06-24,510095,492
2021-06-24,BR930856,40
2021-06-24,511028,190
2021-06-24,511028,190
2021-06-24,513255,110
2021-06-24,513255,110
2021-06-24,510087,20
2021-06-24,510087,20
2021-06-24,512422,20
2021-06-24,512422,20
2021-06-24,510091,110
2021-06-24,510091,110
2021-06-24,510103,1
2021-06-24,510103,1
2021-06-24,511031,280
2021-06-24,511031,280
2021-06-24,512335,3
2021-06-24,512335,3
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513084,125
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513224,210
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,HA590330,1
2021-06-24,HA590330,1
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,150
2021-06-24,HA590446,30
2021-06-24,HA590446,30
2021-06-24,HA590538,50
2021-06-24,HA590538,50
2021-06-24,BR930856,150
2021-06-24,BR930856,150
2021-06-24,BR930856,30
2021-06-24,BR930856,30
2021-06-24,510072,750
2021-06-24,510072,750
2021-06-24,510089,1230
2021-06-24,510089,1230
2021-06-24,513294,150
2021-06-24,513294,150
2021-06-24,512425,80
2021-06-24,512425,80
2021-06-24,510052,310
2021-06-24,510052,310
2021-06-24,510095,492
2021-06-24,510095,492
2021-06-24,510095,116
2021-06-24,510095,116
2021-06-24,510008,160
2021-06-24,510008,160
2021-06-24,510094,640
2021-06-24,510094,640
2021-06-24,512518,150
2021-06-24,512518,150
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,513277,120
2021-06-24,510034,902
2021-06-24,510034,902
2021-06-24,510056,1312
2021-06-24,510056,1312
2021-06-24,510070,1312
2021-06-24,510070,1312
2021-06-24,510070,1152
2021-06-24,510070,1152
2021-06-24,510080,90
2021-06-24,510080,90
2021-06-24,510089,1230
2021-06-24,510089,1230
2021-06-24,510096,90
2021-06-24,510096,90
2021-06-24,510103,320
2021-06-24,510103,320
2021-06-24,512016,190
2021-06-24,512016,190
2021-06-24,WB000054,200
2021-06-24,WB000054,200
2021-06-25,HA590448,40
2021-06-25,515096,50
2021-06-25,513277,30
2021-06-25,513277,30
2021-06-25,513277,18
2021-06-25,513277,18
2021-06-25,513277,12
2021-06-25,513277,40
2021-06-25,513277,40
2021-06-25,513006,30
2021-06-25,513006,30
2021-06-25,510032,20
2021-06-25,510032,20
2021-06-25,510088,288
2021-06-25,511034,50
2021-06-25,511034,50
2021-06-25,513052,60
2021-06-25,513052,60
2021-06-25,513071,20
2021-06-25,513071,20
2021-06-25,513277,120
2021-06-25,513277,120
2021-06-25,513277,120
2021-06-25,513277,120
2021-06-25,513289,3
2021-06-25,513289,3
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,513289,150
2021-06-25,510006,990
2021-06-25,510006,990
2021-06-25,510030,1230
2021-06-25,510030,1230
2021-06-25,510030,1230
2021-06-25,510030,1230
2021-06-25,510076,30
2021-06-25,510076,30
2021-06-25,510088,204
2021-06-25,510088,204
2021-06-25,510094,768
2021-06-25,510094,768
2021-06-25,513022,70
2021-06-25,513022,70
2021-06-25,513071,30
2021-06-25,513071,30
2021-06-25,513294,9
2021-06-25,513294,9
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,512425,20
2021-06-25,512425,20
2021-06-25,HA590125,150
2021-06-25,HA590125,150
2021-06-25,HA590125,150
2021-06-25,HA590125,150
2021-06-25,HA590125,150
2021-06-25,HA590125,150
2021-06-25,510050,940
2021-06-25,510050,940
2021-06-25,510002,80
2021-06-25,510002,80
2021-06-25,510087,150
2021-06-25,510087,150
2021-06-25,510088,2
2021-06-25,510088,2
2021-06-25,512518,150
2021-06-25,512518,150
2021-06-25,512518,150
2021-06-25,512518,150
2021-06-25,513224,210
2021-06-25,513224,210
2021-06-25,513224,7
2021-06-25,513224,7
2021-06-25,510006,1230
2021-06-25,510006,1230
2021-06-25,510006,170
2021-06-25,510006,170
2021-06-25,510029,810
2021-06-25,510029,810
2021-06-25,510030,890
2021-06-25,510030,890
2021-06-25,510055,1312
2021-06-25,510055,1312
2021-06-25,510055,238
2021-06-25,510055,238
2021-06-25,510060,890
2021-06-25,510060,890
2021-06-25,510062,1312
2021-06-25,510062,1312
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510070,1312
2021-06-25,510070,1312
2021-06-25,510070,1312
2021-06-25,510070,1312
2021-06-25,510078,40
2021-06-25,510078,40
2021-06-25,510084,110
2021-06-25,510084,110
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510088,96
2021-06-25,510088,96
2021-06-25,510090,1230
2021-06-25,510090,1230
2021-06-25,510090,1230
2021-06-25,510090,1230
2021-06-25,510090,1230
2021-06-25,510090,1230
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,511002,40
2021-06-25,511002,40
2021-06-25,511019,20
2021-06-25,511019,20
2021-06-25,511031,820
2021-06-25,511031,820
2021-06-25,514003,450
2021-06-25,514003,450
2021-06-25,510073,902
2021-06-25,510073,902
2021-06-25,512440,50
2021-06-25,512440,1
2021-06-25,515036,7
2021-06-25,515142,1
2021-06-25,515142,3
2021-06-25,510028,150
2021-06-25,510028,150
2021-06-25,512293,89
2021-06-25,512293,89
2021-06-25,512518,10
2021-06-25,512518,10
2021-06-25,HA590479,20
2021-06-25,HA590479,20
2021-06-25,510019,20
2021-06-25,510019,20
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,704
2021-06-25,510063,704
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510073,902
2021-06-25,510073,902
2021-06-25,510083,190
2021-06-25,510083,190
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510091,320
2021-06-25,510091,320
2021-06-25,510093,1230
2021-06-25,510093,1230
2021-06-25,510093,1230
2021-06-25,510093,1230
2021-06-25,510093,1230
2021-06-25,510093,1230
2021-06-25,510100,330
2021-06-25,510100,330
2021-06-25,510088,140
2021-06-25,510088,140
2021-06-25,512518,150
2021-06-25,512518,150
2021-06-25,512518,110
2021-06-25,513236HD,7
2021-06-25,513236HD,7
2021-06-25,513236HD,150
2021-06-25,513236HD,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,130
2021-06-25,510050,710
2021-06-25,510050,710
2021-06-25,510066,50
2021-06-25,510066,50
2021-06-25,512518,40
2021-06-25,512518,40
2021-06-25,512518,10
2021-06-25,512518,10
2021-06-25,512518,150
2021-06-25,512518,150
2021-06-25,513282,20
2021-06-25,513282,20
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,84
2021-06-25,513282,84
2021-06-25,513282,30
2021-06-25,513282,30
2021-06-25,HA590454,60
2021-06-25,HA590454,60
2021-06-25,HA590455,150
2021-06-25,HA590455,150
2021-06-25,HA590479,66
2021-06-25,HA590479,66
2021-06-25,HA590479,150
2021-06-25,HA590479,150
2021-06-25,HA590479,150
2021-06-25,HA590479,150
2021-06-25,HA590479,28
2021-06-25,HA590479,28
2021-06-25,HA590125,50
2021-06-25,HA590125,50
2021-06-25,510083,24
2021-06-25,510083,24
2021-06-25,510016,90
2021-06-25,510016,90
2021-06-25,510018,60
2021-06-25,510018,60
2021-06-25,511007,70
2021-06-25,511007,70
2021-06-25,510002,220
2021-06-25,510002,220
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510034,902
2021-06-25,510034,902
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,513282,150
2021-06-25,510074,492
2021-06-25,510074,492
2021-06-25,HA590408,99
2021-06-25,HA590408,99
2021-06-25,510010,1210
2021-06-25,510010,1210
2021-06-25,510011,902
2021-06-25,510011,902
2021-06-25,510063,902
2021-06-25,510063,902
2021-06-25,510063,106
2021-06-25,510063,106
2021-06-25,510085,140
2021-06-25,510085,140
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,492
2021-06-25,510095,346
2021-06-25,510095,346
2021-06-25,HA590446,60
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,HA590446,90
2021-06-25,HA590446,90
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,HA590446,150
2021-06-25,512304,50
2021-06-25,512304,50
2021-06-25,512304,10
2021-06-25,512304,10
2021-06-25,510004,80
2021-06-25,510004,80
2021-06-25,510018,90
2021-06-25,510018,90
2021-06-25,512391,20
2021-06-25,512391,20
2021-06-25,512391,80
2021-06-25,512391,80
2021-06-25,HA590408,11
2021-06-25,HA590408,11
2021-06-25,HA590423,30
2021-06-25,HA590423,30
2021-06-25,510003,610
2021-06-25,510003,610
2021-06-25,510018,40
2021-06-25,510018,40
2021-06-25,510034,902
2021-06-25,510034,902
2021-06-25,510034,704
2021-06-25,510056,718
2021-06-25,510056,718
2021-06-25,510070,1332
2021-06-25,510070,1332
2021-06-25,510089,1230
2021-06-25,510089,1230
2021-06-25,510090,1230
2021-06-25,510090,1230
2021-06-25,510093,1020
2021-06-25,510093,1020
2021-06-25,510095,156
2021-06-25,510095,156
2021-06-25,511007,180
2021-06-25,511007,180
2021-06-25,510085,154
2021-06-25,510085,154
2021-06-25,WB000053,640
2021-06-25,WB000053,640
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,510034,902
2021-06-25,510034,902
2021-06-25,510034,898
2021-06-25,512323,50
2021-06-25,512323,50
2021-06-25,512373,150
2021-06-25,512373,150
2021-06-25,512518,20
2021-06-25,512518,20
2021-06-25,513352,40
2021-06-25,513352,40
2021-06-25,518516,110
2021-06-25,518516,110
2021-06-25,WB000053,902
2021-06-25,WB000053,902
2021-06-25,WB000053,902
2021-06-25,WB000053,902
2021-06-25,WB000053,396
2021-06-25,WB000053,44
2021-06-25,WB000053,44
2021-06-25,512395,60
2021-06-25,512395,60
2021-06-25,513224,83
2021-06-25,513224,83
2021-06-25,513277,89
2021-06-25,513277,89
2021-06-25,513277,120
2021-06-25,513277,120
2021-06-25,WB000053,686
2021-06-25,WB000053,686
2021-06-25,510007,838
2021-06-25,510007,838
2021-06-25,510010,1230
2021-06-25,510010,1230
2021-06-25,510073,826
2021-06-25,510073,826
2021-06-25,510086,492
2021-06-25,510086,492
2021-06-25,510089,1080
2021-06-25,510089,1080
2021-06-25,510089,420
2021-06-25,510089,420
2021-06-25,510090,1120
2021-06-25,510090,1120
2021-06-25,510093,1230
2021-06-25,510093,1230
2021-06-25,510093,270
2021-06-25,510093,270
2021-06-25,511032,30
2021-06-25,511032,30
2021-06-25,513294,60
2021-06-25,513294,60
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,100
2021-06-25,HA590125,120
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,50
2021-06-25,513294,50
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,64
2021-06-25,513294,64
2021-06-25,513294,119
2021-06-25,513294,119
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,513294,150
2021-06-25,512425,12
2021-06-25,512425,12
2021-06-25,512425,80
2021-06-25,512425,80
2021-06-25,HA590125,30
2021-06-25,HA590125,30
2021-06-25,HA590125,150
2021-06-25,HA590125,150
2021-06-25,HA590125,90
2021-06-25,HA590125,90
2021-06-25,HA590476,26
2021-06-25,HA590476,26
2021-06-25,HA590476,23
2021-06-25,HA590476,23
2021-06-25,HA590476,11
2021-06-25,HA590476,11
2021-06-25,513189,18
2021-06-25,513189,18
2021-06-25,513189,2
2021-06-25,512460,25
2021-06-25,515119,150
2021-06-25,515119,150
2021-06-25,513413,1
2021-06-28,515117,150
2021-06-28,515117,150
2021-06-28,515097,100
2021-06-28,515097,100
2021-06-28,515097,50
2021-06-28,515097,50
2021-06-28,515097,34
2021-06-28,515097,10
2021-06-28,515097,10
2021-06-28,515097,92
2021-06-28,515097,92
2021-06-28,515097,14
2021-06-28,515097,14
2021-06-28,515066,125
2021-06-28,515066,125
2021-06-28,515125,125
2021-06-28,515125,125
2021-06-28,515125,25
2021-06-28,515125,25
2021-06-28,515066,25
2021-06-28,515066,125
2021-06-28,515066,125
2021-06-28,515066,25
2021-06-29,SP620303,80
2021-06-29,SP620303,80
2021-06-29,SP620303,80
2021-06-29,SP620303,80
2021-06-29,SP620303,70
2021-06-29,SP620303,10
2021-06-29,SP620303,10
2021-06-29,515078,150
2021-06-29,515078,150
2021-06-29,515078,150
2021-06-29,515078,150
2021-06-29,515078,150
2021-06-29,515078,150
2021-06-29,512548,150
2021-06-29,512548,150
2021-06-29,513358,210
2021-06-29,513358,210
2021-06-29,510122,2
2021-06-29,515148,1
2021-06-29,515148,1
2021-06-29,4110446,5
2021-06-29,4110446,5
2021-06-29,512493,2
2021-06-29,513189,150
2021-06-29,513189,150
2021-06-29,512003,30
2021-06-29,512041,10
2021-06-29,512206,15
2021-06-29,512207,10
2021-06-29,512309,10
2021-06-29,512370,25
2021-06-29,512012,25
2021-06-29,512346,10
2021-06-29,515040,30
2021-06-29,HA590455,20
2021-06-29,512357,45
2021-06-29,512167,10
2021-06-29,512188,20
2021-06-29,512336,15
2021-06-29,513220,20
2021-06-29,513294,15
2021-06-29,513296,40
2021-06-29,513297,10
2021-06-29,513257,20
2021-06-29,513303,40
2021-06-29,513413,10
2021-06-29,513357,15
2021-06-29,513125,15
2021-06-29,512513,20
2021-06-29,512352,10
2021-06-29,515103,30
2021-06-29,512208,30
2021-06-29,512223,10
2021-06-29,512256,10
2021-06-29,512257,30
2021-06-29,512328,10
2021-06-29,512333,15
2021-06-29,512335,15
2021-06-29,512350,30
2021-06-29,512353,15
2021-06-29,512369,10
2021-06-29,512347,110
2021-06-29,512371,50
2021-06-29,512373,25
2021-06-29,512384,30
2021-06-29,512440,10
2021-06-29,512460,25
2021-06-29,512500,50
2021-06-29,512389,40
2021-06-29,512394,15
2021-06-29,512401,25
2021-06-29,512409,20
2021-06-29,512437F,30
2021-06-29,HA590522,20
2021-06-29,512449,10
2021-06-29,BR930219,25
2021-06-29,513176,10
2021-06-29,513177,10
2021-06-29,513187HD,140
2021-06-29,513206,15
2021-06-29,513236HD,10
2021-06-29,512519,15
2021-06-29,512564,40
2021-06-29,513253,50
2021-06-29,513256,20
2021-06-29,513275,30
2021-06-29,513188,25
2021-06-29,513198HD,10
2021-06-29,513315,10
2021-06-29,515052,30
2021-06-29,515026,10
2021-06-29,515065,15
2021-06-29,515129,25
2021-06-29,512360,70
2021-06-29,513272,20
2021-06-29,513298,10
2021-06-29,513234,50
2021-06-29,513288,100
2021-06-29,513289,10
2021-06-29,515007,10
2021-06-29,513326,10
2021-06-29,515058,50
2021-06-29,515059,20
2021-06-29,515060,10
2021-06-29,515061,20
2021-06-29,515130,50
2021-06-29,515101,15
2021-06-29,515098,60
2021-06-29,513277,60
2021-06-29,515001,10
2021-06-29,515024,15
2021-06-29,515073,10
2021-06-29,515079,25
2021-06-29,515036,100
2021-06-29,515046,20
2021-06-29,515054,25
2021-06-29,515072,20
2021-06-29,515096,5
2021-06-29,515143,10
2021-06-29,515136,60
2021-06-29,515117,20
2021-06-29,515119,20
2021-06-29,515125,20
2021-06-29,515142,60
2021-06-29,515126,50
2021-06-29,515160,60
2021-06-29,515170,10
2021-06-29,513408,15
2021-06-29,515169,15
2021-06-29,515151,90
2021-06-29,513394,20
2021-06-29,515032,10
2021-06-29,513374,20
2021-06-29,515136,20
2021-06-29,162X177X160,50
2021-06-29,168x193x160,100
2021-06-29,188x205x212,50
2021-06-29,208X205X156,50
2021-06-29,225x235x165,50
2021-06-29,512446,150
2021-06-29,512446,150
2021-06-29,4110447,150
2021-06-29,950004,150
2021-06-29,950004,150
2021-06-29,515050K,150
2021-06-29,515050K,150
2021-06-29,515050K,150
2021-06-29,515050K,150
2021-06-29,515113,150
2021-06-29,515113,150
2021-06-29,515113,150
2021-06-30,512348,50
2021-06-30,512348,50
2021-06-30,513189,10
2021-06-30,513358,190
2021-06-30,513358,190
2021-06-30,512548,50
2021-06-30,512548,50
2021-06-30,513188,150
2021-06-30,513188,150
2021-06-30,513188,150
2021-06-30,513188,150
2021-06-30,513188,150
2021-06-30,513188,150
2021-06-30,513275,50
2021-06-30,513275,50
2021-06-30,513275,50
2021-06-30,513432,1
2021-06-30,512557,1
2021-06-30,515113,150
2021-06-30,515113,150
2021-06-30,515113,150
2021-06-30,515113,150
2021-06-30,515113,7
2021-06-30,515113,7
2021-06-30,515113,143
2021-06-30,515113,143
2021-06-30,512335,1
2021-06-30,513273,1
2021-06-30,512493,1
2021-06-30,512360,1
2021-06-30,512493,1
2021-06-30,512493,1
2021-06-30,512360,1
2021-06-30,512360,1
2021-06-30,515020,2
2021-06-30,515081,2
2021-06-30,515020,2
2021-07-01,512250,4
2021-07-01,512250,4
2021-07-01,515066,20
2021-07-01,515096,48
2021-07-01,512411,4
2021-07-01,513286,6
2021-07-01,515081,5
2021-07-01,515020,4
2021-07-01,515066,10
2021-07-01,515066,10
2021-07-01,515066,10
2021-07-01,515096,72
2021-07-01,513286,10
2021-07-01,515081,2
2021-07-01,515081,2
2021-07-01,515081,3
2021-07-01,515020,4
2021-07-01,512360,1
2021-07-01,515126,2
2021-07-01,515081,2
2021-07-01,515081,2
2021-07-01,515095,2
2021-07-01,515095,2
2021-07-01,512401,10
2021-07-01,512403,10
2021-07-01,513188,10
2021-07-01,513276,16
2021-07-01,513276,16
2021-07-01,513282,10
2021-07-01,515020,10
2021-07-01,515066,10
2021-07-01,515117,12
2021-07-01,513296,10
2021-07-01,515078,10
2021-07-01,513188,40
2021-07-01,515020,1
2021-07-01,515096,10
2021-07-01,515142,4
2021-07-01,513293,1
2021-07-01,512360,1
2021-07-01,513293,2
2021-07-01,512460,1
2021-07-01,512460,1
2021-07-01,515096,1
2021-07-01,515113,1
2021-07-01,513288,1
2021-07-01,515159,1
2021-07-01,515095,2
2021-07-01,515151,1
2021-07-02,515119,15
2021-07-02,515119,30
2021-07-02,515119,30
2021-07-02,515119,10
2021-07-02,515119,10
2021-07-02,515119,10
2021-07-02,515143,23
2021-07-02,515143,16
2021-07-02,515143,14
2021-07-02,950002,10
2021-07-02,950002,10
2021-07-02,950004,7
2021-07-02,950004,3
2021-07-02,950004,3
2021-07-02,515142,150
2021-07-02,515142,150
2021-07-02,515142,150
2021-07-02,515142,150
2021-07-02,515142,150
2021-07-02,515142,150
2021-07-02,515058,10
2021-07-02,515058,28
2021-07-02,515058,2
2021-07-02,515058,2
2021-07-02,515058,12
2021-07-02,515058,12
2021-07-02,515058,1
2021-07-02,515123,5
2021-07-02,513432,2
2021-07-02,513432,2
2021-07-02,510119,2
2021-07-02,515052,1
2021-07-02,515052,1
2021-07-02,515142,1
2021-07-02,515065,80
2021-07-02,515065,80
2021-07-02,515013,50
2021-07-02,515079,20
2021-07-02,515029,75
2021-07-02,515109,50
2021-07-02,515020,50
2021-07-02,515020,30
2021-07-02,515020,20
2021-07-02,515020,50
2021-07-02,SP620301,70
2021-07-02,515056,5
2021-07-02,515056,45
2021-07-02,515086,35
2021-07-02,515086,30
2021-07-02,515086,50
2021-07-02,515086,15
2021-07-02,515086,65
2021-07-02,515089,50
2021-07-02,515108,30
2021-07-02,515108,20
2021-07-02,515115,50
2021-07-02,515043,150
2021-07-02,515043,150
2021-07-02,515043,100
2021-07-02,515079,50
2021-07-02,950004,150
2021-07-02,950004,150
2021-07-02,950004,150
2021-07-02,515076,55
2021-07-02,515076,25
2021-07-02,515076,30
2021-07-02,515076,50
2021-07-02,515025,80
2021-07-02,515025,80
2021-07-02,515025,80
2021-07-02,515025,80
2021-07-02,512150,50
2021-07-02,512150,50
2021-07-02,512150,50
2021-07-02,512150,50
2021-07-02,512150,50
2021-07-02,512003,50
2021-07-02,512150,50
2021-07-02,512003,50
2021-07-02,513324,50
2021-07-02,513273,50
2021-07-02,513273,50
2021-07-02,513324,50
2021-07-02,513273,50
2021-07-02,513273,50
2021-07-02,512381,50
2021-07-02,512381,50
2021-07-02,512381,100
2021-07-02,512381,50
2021-07-02,512381,50
2021-07-02,512381,100
2021-07-02,513179,216
2021-07-02,513179,216
2021-07-02,513179,216
2021-07-02,513179,216
2021-07-02,513179,216
2021-07-02,513179,216
2021-07-02,513179,216
2021-07-02,513179,216
2021-07-02,513176,70
2021-07-02,513334,130
2021-07-02,513176,70
2021-07-02,513334,130
2021-07-02,513334,130
2021-07-02,513334,86
2021-07-02,513334,130
2021-07-02,513334,86
2021-07-02,513334,216
2021-07-02,513334,216
2021-07-02,513334,38
2021-07-02,512314,30
2021-07-02,513352,100
2021-07-02,513334,38
2021-07-02,512314,30
2021-07-02,513352,100
2021-07-02,513251,50
2021-07-02,513107,53
2021-07-02,513138,74
2021-07-02,513366,50
2021-07-02,513251,50
2021-07-02,513107,53
2021-07-02,513138,74
2021-07-02,513366,50
2021-07-02,512483,10
2021-07-02,512483,55
2021-07-02,512483,55
2021-07-02,513397,50
2021-07-02,512483,10
2021-07-02,512483,55
2021-07-02,512483,55
2021-07-02,513397,50
2021-07-02,512280,20
2021-07-02,HA590335,75
2021-07-02,512280,20
2021-07-02,HA590335,75
2021-07-05,515113,150
2021-07-05,515113,150
2021-07-05,515126,150
2021-07-05,515126,150
2021-07-05,BW508,2
2021-07-05,BW508,2
2021-07-05,512562,4
2021-07-05,541002,6
2021-07-05,512332,12
2021-07-05,513402,4
2021-07-05,515052,4
2021-07-05,515096,150
2021-07-05,515096,150
2021-07-05,515096,150
2021-07-05,515096,150
2021-07-05,HA590603,8
2021-07-05,515012,2
2021-07-05,515012,2
2021-07-05,518515,8
2021-07-05,BH930583K,4
2021-07-05,513188,150
2021-07-05,513188,150
2021-07-05,513188,150
2021-07-05,513188,150
2021-07-05,515143,150
2021-07-05,515143,150
2021-07-05,515113,150
2021-07-05,515113,150
2021-07-05,515113,150
2021-07-05,515125,125
2021-07-05,515096,150
2021-07-05,515096,150
2021-07-05,515096,150
2021-07-05,515096,150
2021-07-05,515096,150
2021-07-05,515036,150
2021-07-05,515036,100
2021-07-05,515054,50
2021-07-05,515151,150
2021-07-05,515130,80
2021-07-05,515130,80
2021-07-05,515130,80
2021-07-05,515130,80
2021-07-05,515043,150
2021-07-05,515177,150
2021-07-05,515125,150
2021-07-05,515125,150
2021-07-05,515170,150
2021-07-05,515170,150
2021-07-05,515066,150
2021-07-05,515066,150
2021-07-05,515066,150
2021-07-05,515066,150
